horse_id,oldest_sibling_id,oldest_sibling_name,oldest_sibling_birth_year
2017103414,2018103647,ファイナルキング,2018
2019100406,2020105398,シゲルストーム,2020
2019101370,2020101322,アニモミホ,2020
2020101748,2021101591,ファーマシャイン,2021
2020104568,2019101287,ニホンピロカボ,2019
2020105336,2016100371,カルストンジョイナ,2016
2020105725,2015100967,ゼネラルロブスト,2015
2020109157,2019109169,スターマジック,2019
2019102095,2012101830,テイエムジンソク,2012
2019103984,2015105514,ティーキャッスル,2015
2020101408,2021101240,ペプチドヒナタ,2021
2020106017,2017102180,キクノフォース,2017
2021100182,2020100192,タケショウルイス,2020
2021100707,2019102551,ナッター,2019
2021102827,2022102834,キャラメリー,2022
2022104511,,,
2019110029,,,
2020103472,2021105643,チェルヴィニア,2021
2020103573,2021105731,ドゥマイシング,2021
2020110025,,,
2020110027,,Northern Star,2010
2020110130,,Barraza,2018
2021105476,2022104725,カーミングライツ,2022
2021105592,2022104838,デュピュイドローム,2022
2021105961,,,
2022105020,2023107208,プリモシーンの2023,2023
2019106579,2021103496,タイセイサクシード,2021
2019106592,2013104787,ディープロワイヤル,2013
2019106596,2020104763,ケークウォーク,2020
2020100266,2019106833,シャルマンジャン,2019
2020104741,2021104395,サンドオブエテル,2021
2020104772,2021104426,ランスオブプライム,2021
2020105966,2012101168,メイクシャイン,2012
2020106184,2021102549,メイショウライメイ,2021
2020106209,2021102571,メイショウワカクサの2021,2021
2020106337,2021102665,ワンダーエトワール,2021
2020106921,2021103280,スリーハウオ,2021
2021104431,2022104417,シャインモノリス,2022
2021106110,2022106134,スキャットメロディ,2022
2021107078,2022107103,ニシノゲルマニウム,2022
2019100487,2018101904,ライジングサミット,2018
2020100467,2007103624,ミッキーバラード,2007
2020100498,2021100491,アトレイ,2021
2020100551,2022100003,クイーンステッラの2022,2022
2020101987,,,
2020102387,2019101142,ラントゥザヒル,2019
2020104094,2006100875,ジェニーナ,2006
2020104214,2015105682,ライトセイラ,2015
2020105321,2019100315,ペイシャヴェニット,2019
2020105343,2021106342,チリエージョドラマ,2021
2020106707,2022103033,ヌンウーヌス,2022
2020106740,2021103081,サンマルク,2021
2021100349,2022100834,アドマイヤカラットの2022,2022
2021100608,2022100060,バルトゥール,2022
2021102611,2011105577,エイシンペペラッツ,2011
2021105923,2019105582,エムティコア,2019
2021109116,2019109129,サヨノスクリーン,2019
2022101855,,,
2022102486,2023101908,テルケンユミミヅキ,2023
2022103311,2023106585,ドングラミ,2023
2022105742,2020102610,グランディアート,2020
2019100572,2011103602,ルヴァンカー,2011
2020100902,2021100906,ペレグリン,2021
2020100918,2021100922,ジューンナデシコ,2021
2020100971,2021100983,ヤシマ,2021
2020104816,2019106644,ケイティジェム,2019
2020105150,2012100170,ユズレモン,2012
2020105375,2007103885,リア,2007
2021100898,2022100351,アクシオン,2022
2021104484,2023103217,ベベル,2023
2021105256,2022105537,ポッドソル,2022
2021105290,2022105572,クロシオカレント,2022
2021105502,2023106979,ブロンザイト,2023
2021105846,2022105123,デビューフライト,2022
2021105873,2023107328,ルリエーヴルの2023,2023
2021106005,2020104997,シーサーペント,2020
2022100541,2020106683,リアンノンの2020,2020
2022103658,2023105624,グランピアン,2023
2019101799,2020101727,エーレウォーン,2020
2019104614,2020102727,パンテーラネーラ,2020
2019105417,2020103600,ムンドエルモソ,2020
2020110057,,Growl,2012
2021100569,2020100561,ワンダーエッグ,2020
2022103277,2021103290,イントゥユー,2021
2022105964,2023103893,リアンドゥクール,2023
2020100355,2008103813,ワキノファイブ,2008
2020102058,2011100796,マローブルー,2011
2020102786,2019104670,ブランディング,2019
2020105131,2018101542,アゼリアグレート,2018
2020105140,2014100154,ファイアーブライト,2014
2020106042,2015100938,ケンガ,2015
2020106088,2019104291,ポリゴン,2019
2021100897,2022100350,ヨドノエース,2022
2021102879,2023102081,エボリスピナ,2023
2021103212,2022103192,オイランブチ,2022
2021104271,2022104270,ライヴクリーク,2022
2021104620,2015105334,トワノユメ,2015
2021104712,2015101103,トーセンエポナ,2015
2021105148,,,
2022100864,2023100303,キョウエイシュバル,2023
2022101542,2023101045,ヒナウキウキ,2023
2022103394,2020106099,ポンポコポン,2020
2022105307,2021105020,クリアアレグレ,2021
2022107204,2024103862,ミオソチスの2024,2024
2021109022,2022109024,ウィルオレオール,2022
2019101183,2020101691,ブリーゼ,2020
2020103833,2018103441,ゲットイットサブ,2018
2020105339,2018101753,フレンドスキャンの2018,2018
2020105967,,,
2020106145,2019104214,ナムラロッキー,2019
2021100849,2012102505,タマーラ,2012
2021100882,2022107200,ロイヤルウィル,2022
2021103938,,,
2021104475,2020102996,ビーチアネラ,2020
2022104101,2023102877,コパノロケット,2023
2022106035,2021106026,マローネパンナ,2021
2018100346,2019101578,デルマバロール,2019
2019100373,2020105366,タカラアーサー,2020
2020100215,2022100703,ドナフラン,2022
2020100383,2021100402,ニシノリピート,2021
2020100986,2018101092,レジェンドメーカー,2018
2020102668,2019104771,ハッピートウキョウ,2019
2020105132,2021106133,エスケイプリンセス,2021
2020105754,2015100699,マイネルマリポッサ,2015
2020105832,2009105221,ゴールドエルフ,2009
2020106677,2021103011,ブレイクショット,2021
2021100194,,,
2021100893,2020100887,タカイチリブラ,2020
2021101052,2023102356,ミュークティアラ,2023
2021103811,2018101091,エディ,2018
2021106841,2023104488,コーディアリー,2023
2021106981,2022106994,クラケルジャックの2022,2022
2021107156,2022107165,サマーエクスプレス,2022
2022100829,2020101822,アルスヴィズ,2020
2022105615,2020102423,ジージーファン,2020
2021102982,2023105351,チャーリー,2023
2021110007,2023106867,アメリカンコール,2023
2022101390,2023100904,イエローマリンバの2023,2023
2022102191,2020102313,キュアロージズの2020,2020
2019100187,2017101406,ラムレットキス,2017
2019104938,,Reshoun,2014
2020100146,2022100624,ピースフルゴールド,2022
2020100748,2022100205,アスターニルギリ,2022
2020100933,2019102771,ララライオール,2019
2020100935,2021100938,ビップライアン,2021
2020103194,2021105353,ドリーミンマン,2021
2020105592,2021106596,ヤマニンファロ,2021
2020107058,2016106158,トーセンラピス,2016
2020107128,2021103806,グランディスペース,2021
2020110070,,ミチャチスインテンタ,2017
2021100098,2022100576,ミステリオ,2022
2021100156,2022103296,ロードジェネシス,2022
2021105226,2022105503,カルドウェル,2022
2021105307,2022105871,レッドフェルメール,2022
2022100377,2025104434,ジューンシルフィアの2025,2025
2022103279,2021103292,アンディバローズ,2021
2019100776,2020105777,フクシマブルース,2020
2019101166,2005102466,アルウェンの2005,2005
2019101719,2021101496,トニーマルシェ,2021
2019103977,2015104576,モンドグロッソ,2015
2019109107,2015109086,ケイティノーブル,2015
2020100109,2017102349,ピッテロビアンコ,2017
2020100941,2021100947,ニシノフィアンス,2021
2020101514,2021101359,アニマルフルーツ,2021
2020102278,2018101143,メディアジャッカル,2018
2020103813,2018101309,タラモア,2018
2020104627,2019106479,ホワイトスズラン,2019
2020106069,2014103771,シルクプロミスの2014,2014
2020106604,2021102941,セイウンウィズミー,2021
2021100243,2022100737,セイウンビッグバン,2022
2021101348,2018100347,ローズパレット,2018
2021101358,2015105138,ノボサプライズ,2015
2021102339,2020104191,ホクセンマイヒメ,2020
2021104343,2013104726,Skyhawk,2013
2021104458,2010102670,ハードデイズナイト,2010
2021107071,2022107097,セイウンスペリオル,2022
2022101051,2023100607,ナックセシリア,2023
2022104211,2023102991,ローズカリス,2023
2019104556,2021104865,カニキュル,2021
2019106331,2020104474,ルクスフロンティア,2020
2020100400,2021100413,キュルビス,2021
2020102545,2019104450,ウィズアミッションの2019,2019
2020103361,2022104765,ミッキーゴールド,2022
2020103408,2021105572,シングルハーテッド,2021
2020105644,2019100656,ヴァンガード,2019
2020106895,2021103256,マドモアゼルの2021,2021
2020110038,2021110012,アークドール,2021
2021100226,2022100725,テーオーノーベル,2022
2021103270,2022103257,メイショウオハコ,2022
2021105102,2022105392,スタードメイソン,2022
2021106524,2022106537,オメガショータイム,2022
2021110070,2022106659,スパークルノヴァ,2022
2022103880,2024104447,ファートゥアの2024,2024
2022104672,2023106904,パンパネイラ,2023
2022105216,,,
2019100067,2015100083,ファッションガール,2015
2019101484,2025100339,マハロマナの2025,2025
2019101490,2020101416,マリノシュライエン,2020
2020101443,2017100690,シーキングセーラ,2017
2020104169,2012102912,ビナドーター,2012
2020104625,2021104265,クイックモーションの2021,2021
2020105768,2019100761,コスモヴェレッド,2019
2020109097,2021109093,ケニルワース,2021
2020110016,,Chemical Charge,2012
2021100125,2022100609,マチリュウオー,2022
2021101186,2012101175,バラブシュカ,2012
2021101211,2014101818,マッジョネラ,2014
2021101252,2016102946,プリンシプルマリー,2016
2021104565,2013101921,コスモタウルス,2013
2021106000,2019100023,カミデセンプウ,2019
2021106382,2022106414,ジーニーキック,2022
2021106415,2020105399,ミニイ,2020
2021106472,2022106494,オタマジャクシ,2022
2021106474,2022109122,ヒカルノキミ,2022
2021107149,2022106310,スペシャルデイズ,2022
2021109062,2019100091,トドイワオーシャン,2019
2022103467,2020103850,ハングリーゴースト,2020
2022106429,2021106410,オーキッドレディ,2021
2022106921,2023104550,ココニーナ,2023
2019103515,2018106009,クライミング,2018
2020105878,2019100872,クロカン,2019
2020107143,2014104808,ダイワアジール,2014
2021102393,2022102382,ヒダサワヤカ,2022
2021102742,2018106118,ユキプロスパー,2018
2021103426,,,
2020102451,2021104679,ルパンモージュ,2021
2020102995,2017104872,カスタムオーダー,2017
2020103064,2021103866,クロダブシ,2021
2020105137,2022106163,ユールビーバック,2022
2020110126,2022110153,ベリタバグス,2022
2021101652,2019101880,アッシュガール,2019
2021102974,2023101915,シージャムブルース,2023
2021103536,2022103555,ブレイズボーイ,2022
2021104946,2022105222,リコーモーラー,2022
2021105043,2022105330,ゴールドサニーデイ,2022
2021105905,2022105185,エンブロイダリー,2022
2022102975,2023104927,テンカムテキ,2023
2022103839,2023107440,パワポケウォーズ,2023
2022105810,2021104880,マイキーマックイン,2021
2020103608,,Berkeley Square,2015
2021106561,2014100817,ダノンウィンザー,2014
2022105411,2024105950,ティラミスの2024,2024
2022106787,2023106457,ヒルデグリム,2023
2019102849,2020101005,ガラスマスカレイドの2020,2020
2019105150,2010104087,メジャープレゼンス,2010
2020100607,2021100615,ジーティーノーブル,2021
2020100677,2021100682,アンモシエラ,2021
2020101839,2021101689,ファインプリンセス,2021
2020102958,2021105140,シャウトアウト,2021
2020103465,,,
2020106857,2021103221,ヴィオルナ,2021
2020110032,,Caramel Swirl,2018
2020110035,,,
2021101012,2022100457,テレプシコーラ,2022
2021103141,2020106793,プルミエレーヴ,2020
2021106580,,ヴィヴィッドヴィジョン,2018
2022103579,,Helvic Dream,2017
2022105223,2024105741,アルベルティーヌの2024,2024
2019101241,2020101200,ヒロノオオゾラ,2020
2019101329,,,
2019102953,2020100083,アグリミラクル,2020
2019105791,2020103926,ホウオウバーデン,2020
2020100416,2021100425,ニシノイカルガ,2021
2020101481,2019106849,サザンローズ,2019
2020104115,2021103725,テイエムリステット,2021
2020109124,2021101022,イチナイス,2021
2021100189,2022100679,ニシノドロシー,2022
2021102222,2022102198,ヨリナスウィート,2022
2021102232,2022102210,テーオーヴァルナイ,2022
2021103370,2010104710,チェリーサンサン,2010
2021110155,,,
2022103128,2024102137,イチゴミルフィーユの2024,2024
2022103391,2010106249,ロスカティオス,2010
2022104259,2021104259,アースリリイ,2021
2022109021,2023109018,セイジョークラウン,2023
2022104509,2021104521,コンバットトーラス,2021
2020100703,2019102543,アグネスマクシムの2019,2019
2020101078,2021102359,ライクファーザー,2021
2020102344,2019102352,アーバンシンガー,2019
2020104212,2021103835,クインズミラ,2021
2020105195,2021106206,ウインラウダ,2021
2021100092,2022100569,プリマ,2022
2021102354,2020101072,エチゴノウタゲ,2020
2021102548,2022102549,メイショウクロバト,2022
2021103644,2023102509,キタサンフジヤマ,2023
2022105193,2023104879,サンタカタリナ,2023
2022105814,2023103796,ソーヤブル,2023
2022106401,2023104200,マジックオーラ,2023
2022107084,2023104686,ケンブリッジ,2023
2020110101,,Classic Empire,2014
2020110103,,,
2020110105,,,
2020110108,,,
2020110109,,クリエイターII,2013
2020110110,,,
2020110111,,,
2020110112,,,
2020110132,,,
2020110134,,Lady Shipman,2012
2020110135,,Giocoso,2022
2020110137,,,
2020110128,,,
2021101437,2022100517,グランリッジライン,2022
2022104773,2023107000,マーズローバー,2023
2020109003,2011105566,エイシンシャリオ,2011
2019102768,2020100931,メイトースイ,2020
2019104461,2015104095,インコンパラブル,2015
2020100333,2022100835,サガノオジョウサン,2022
2020102560,2021104761,ペプチドセーヌ,2021
2020104647,2022104288,キミガタメ,2022
2020104850,2021104507,マオノリオル,2021
2020106712,2021103053,ミラルージュ,2021
2021100754,2022100214,ワンダーブラッツ,2022
2021102503,2022102493,トリリオンボーイ,2022
2021103202,2022103182,レディギャングの2022,2022
2021103298,2022103287,マーブルチャン,2022
2021106718,2024103310,ダイメイスズの2024,2024
2022101025,2025106780,クイーンズフェーバーの2025,2025
2022103354,2024102366,ウィクトールの2024,2024
2022105594,2023102540,ミルトハッピー,2023
2020110102,,,
2020110107,,,
2021103804,2019106054,シセイ,2019
2021107366,2023107471,ジャスパージュネス,2023
2021110014,,,
2021110052,,,
2021110055,,Authentic,2017
2021110133,,,
2021110137,,,
2022110085,,,
2022110086,,,
2022110108,,,
2022110109,,,
2022110113,,,
2019100953,2020105959,フクシマパープレイ,2020
2019106675,2020104852,シャトランジ,2020
2020101345,2021101168,マツシマ,2021
2020102548,2021104839,プレアデスグループ,2021
2020102680,2015104105,パトロナ,2015
2020103585,2018105240,ブッシュフェルト,2018
2020104046,2016103763,ダイリュウクイーン,2016
2020105649,2021106651,ポンポネット,2021
2021104750,2024106881,エールヴォアの2024,2024
2021105223,2022105845,フィエレッツァ,2022
2021106608,2022106616,キスアンドクライ,2022
2021110163,,,
2019101087,2020101040,スズカマリー,2020
2019110080,,,
2020102152,2018101015,サンドアラバスタ,2018
2020106655,2019103841,スズカモービル,2019
2020106666,2021102998,ディグナ,2021
2020102648,2021104849,ラパンリュネール,2021
2020103248,2021105412,ウィープディライト,2021
2020103391,2021107230,パリッドキャリア,2021
2020105860,2021106910,ヘヴンリーハンド,2021
2020110080,,One More Bid,2019
2020110094,,Doppelganger,2019
2020110095,,,
2021101180,2019101424,ラコンテ,2019
2021103552,2022103577,リッキースタイル,2022
2021105080,2023103442,ルージュシャラポワ,2023
2021105952,2022105955,ポッドエルマー,2022
2021106923,2022106917,ゴールドパン,2022
2021110108,,,
2022105015,2021105748,ボリンジャーバンド,2021
2019100414,2017101618,ハッピーパワポケ,2017
2020100258,2021100248,セイウンデセオ,2021
2020102374,2021102272,クラークテソーロ,2021
2020102901,2021104873,ポッドロゴ,2021
2020104453,2022104113,アタックスリー,2022
2020104519,2021104152,ウィズキッド,2021
2020105053,2021106068,パストラーレ,2021
2020105372,,Marketsegmentation,2019
2020105896,2016100819,ハナイロコマチ,2016
2020106223,2021102587,エボニーアイボリーの2021,2021
2020107022,2011101671,ディディプリス,2011
2021102278,2022102260,ジェシーテソーロ,2022
2021103691,2023106215,モーニングハート,2023
2021104120,2022106961,セイスイミリオン,2022
2021104135,2023102924,ハミングディスト,2023
2021104714,2020102498,トーセンクリスの2020,2020
2021104845,2024106989,キャンディケインの2024,2024
2021106300,,,
2021106788,2023106444,コスモカノーネ,2023
2021107116,2022109165,ヤッホーキリシマ,2022
2021107368,2024104401,ヤマイチジャスティの2024,2024
2022100052,2023105084,コルテオソレイユ,2023
2022102321,2020107125,カーティバルの2020,2020
2022103076,2023104957,マチュ,2023
2022104069,2023106267,サヤカチャンの2023,2023
2022106242,2021106230,レッドオパール,2021
2022106794,2023106493,ミセスジョーンズ,2023
2019104722,2020102836,セフィロ,2020
2020102763,2022105233,ルナルーチェット,2022
2020103285,2021105447,ピストンボーイ,2021
2020103450,2012104689,タカイチキセキ,2012
2020103529,2021106675,バノフィー,2021
2021106612,2022106621,プロメトル,2022
2022105148,2023107326,アストロレガシー,2023
2020100674,2021100679,ホワイトリバー,2021
2020102122,2021102013,ソルトクィーン,2021
2020103112,2021105291,ピケアラベスク,2021
2020103618,2021105783,マコトヴィエルジ,2021
2020104956,2021107236,エクセレンアーサー,2021
2020107098,2014102470,エニュオ,2014
2021100678,2022100128,サラダ,2022
2021103239,2022103221,ミッキージェントル,2022
2021104515,2022104503,ハイタイド,2022
2021105068,2020102884,シーサイドロマンスの2020,2020
2022104916,2023105311,アドマイヤクワッズ,2023
2022105708,2021104769,チェルシークロイスターズの2021,2021
2022105850,2023106811,アルティマローネ,2023
2020100769,2021100762,カウイラ,2021
2020102565,2021104767,ブレイキン,2021
2020102742,2021104941,セシリエプラージュ,2021
2021100482,2023106641,グラッツェミーレの2023,2023
2021100485,2020100488,シーイズムーン,2020
2021101395,2023100922,ジャイアンバローズ,2023
2021103448,2020103848,プンタレオナの2020,2020
2021104310,2022104307,コパノディラン,2022
2021105006,2023103379,ホールドミーワンス,2023
2021105612,2022104858,セイルロケット,2022
2021106046,2018101458,ハルガキタ,2018
2021110095,2022102221,ニシノイッキサス,2022
2022101262,2024100269,スビールアスールの2024,2024
2022105749,2017104503,ピクシーファースト,2017
2022106790,2023106461,コスモアルペジオ,2023
2022106848,2023104509,ゴールドソシアル,2023
2019101268,2016102783,セオリー,2016
2019104641,2020102753,アスクヴレーヴモア,2020
2020101469,2021101308,ラインポーチュラカ,2021
2020101890,2021101754,ビックボウルバレル,2021
2020101977,2015101011,オイランドウチュウ,2015
2020104418,2021104596,イエッタ,2021
2020106477,2015103075,ミカ,2015
2020106711,2021103050,レンガノコブタサン,2021
2021101709,2022101714,ジュウニントイロ,2022
2021102086,2020102189,オザリス,2020
2021103057,2022103044,カイトベルク,2022
2021104682,2020102455,ラブリーヨシノ,2020
2021105071,2022105362,マルカベント,2022
2021105303,2020102143,ナリノルル,2020
2021106116,2018100012,サンケイワールド,2018
2021107072,2022107098,セイウンアカマイの2022,2022
2022101038,2023100590,ラアンブレグリスの2023,2023
2022102670,2023101994,マクローリン,2023
2022103980,2023102794,タマモトップハット,2023
2022105240,2021104964,ドゥグンドゥグン,2021
2022107000,2023104622,アポロンテソーロ,2023
2019100651,2020105638,インザビギニング,2020
2019104480,2009106604,アルディエス,2009
2020100990,2021101000,ミヤギシリウス,2021
2020101353,2021101174,マロンシャンテリー,2021
2020101830,2021101675,デュナミスの2021,2021
2020102521,2019104427,トーセンイージス,2019
2020102522,2011104001,アイムユアドリーム,2011
2020103213,2021105370,キャプテンシー,2021
2020105889,2021106935,サントノーレ,2021
2020106616,2019103803,イッシキ,2019
2020110033,,,
2021100877,2023106194,オスカーティアラの2023,2023
2021101638,2022101639,ヴィオラソナタ,2022
2021103016,2022102999,ミスズマンボの2022,2022
2021106451,2020105429,ラスリングプレス,2020
2021110142,2022105650,トーセンギャラン,2022
2022100538,2023100063,ドリームキャリー,2023
2022103566,2024104178,ミスパイロの2024,2024
2022104932,2023107134,サファイアプレミア,2023
2022105014,2023105327,アルバンヌ,2023
2022106615,2023104372,セレーノ,2023
2022110017,2024106823,アランザの2024,2024
2020100669,2019102516,カサンピレン,2019
2020103258,2021105422,ブラーヴイストワル,2021
2020103771,2021105951,ミダース,2021
2020110009,,Bodacious Babe,2013
2020110013,,Tommy Bee,2019
2020110021,2021101560,パスーイングザドリームの2021,2021
2021105130,2022105416,フクチャンサクラ,2022
2021110129,,Evvie Jets,2018
2019110020,,ハートフル,2013
2020103197,2021105356,ターコイズフリンジ,2021
2020103406,2021105570,シルバーカレッジ,2021
2020103729,2021105911,アンドローゼス,2021
2020106735,2021103074,グレイストーム,2021
2021102425,2022102422,ラッシュグリーン,2022
2022105012,2023107201,エドウィンナルコ,2023
2019109042,2011102914,ケンブリッジハーツ,2011
2020109043,2009105410,セイウンノカナタ,2009
2019105157,2021105490,ルージュセレスト,2021
2020100402,2021100414,ラガービックワン,2021
2020101301,2017100121,ララカサブランカ,2017
2019101076,2020101025,アスクドゥポルテ,2020
2019103907,2013103616,ヴレ,2013
2019106408,2020104546,ラブリーハーツ,2020
2020101032,2022102302,プリンセスアスクの2022,2022
2020105044,2019100074,モエヨドラゴン,2019
2020106161,2015102771,キュアビューティ,2015
2020107079,2023106325,ホットゥトロット,2023
2020107091,2021107275,プロメッサ,2021
2020110141,,,
2021100268,2020100277,ザントカイザー,2020
2021102599,,,
2021104193,2022107226,カゼノタカトシ,2022
2021110064,,,
2021110065,2024108190,テンブレイクワン,2024
2022100405,2023101866,ウォータールスール,2023
2022110133,,,
2019107031,2016103627,ビッグシラオキ,2016
2021103594,2022103620,タマモアップビート,2022
2022101159,2023100699,ヒマラヤミュサ,2023
2022103002,,,
2022107260,2024100195,レッドヴァールの2024,2024
2019100174,2018101587,イナズマエミール,2018
2019100404,2020105395,シゲルモアナ,2020
2019102187,2012102657,シーエークイン,2012
2020100514,2004105748,ナンゴクブラボー,2004
2020100531,2021100538,キルザサイレンス,2021
2020100589,2021100596,プエラリアチェコ,2021
2020100889,2021100894,タカイチワン,2021
2020101393,2019101466,ハニーメモリー,2019
2020107090,2019102043,ファシルの2019,2019
2020107107,2021106406,ラブパラドックス,2021
2020107163,2019101596,ボルドーヴィエンヌ,2019
2021102616,2019103502,ミヤギザオウ,2019
2021106010,2020105003,オフトン,2020
2021106352,2019106636,カチガラス,2019
2021109135,2023109113,ヴィジュイイジャン,2023
2019102973,,,
2019106125,,Caribana,2005
2020101530,2016103033,ジャメヴ,2016
2020102217,2021102115,アラタマフェーヴル,2021
2020104267,2021103889,ブライトマハロ,2021
2020104462,2021104087,ダンツアバロン,2021
2020105360,2007104558,フタバワンダー,2007
2020106062,2021107143,キャラメルタルト,2021
2020109153,2019109166,テイエムキバッド,2019
2021102123,2022102095,メズマライズ,2022
2021102304,2020102788,ユーピテル,2020
2021104138,2022104152,エンジェルトリガー,2022
2021106491,2020106808,モモナ,2020
2022103944,,,
2022106682,2023104432,カラクリスピリッツ,2023
2019104195,2017104539,マブプリンセス,2017
2019105599,2006102643,ブルーヒーロー,2006
2020101082,2008102023,ショウナンハトバ,2008
2020101348,2021101170,リクサニー,2021
2020102103,2018100972,デルマアシュク,2018
2020102282,2021102179,サザンレーヴ,2021
2020102872,2010103762,シャドウゲーム,2010
2020104559,2017103913,クレンジングハード,2017
2020104734,2021104386,キガタレイ,2021
2020105868,2021106389,シャンパンコール,2021
2020106381,2019103587,ランドペガサス,2019
2020106665,2021102997,ウメテマリ,2021
2021101297,2024100332,サンデュランゴの2024,2024
2021101996,2023101371,デルマカイモン,2023
2021103317,2020106955,ネミッサ,2020
2021104297,2022104297,アトラクトラン,2022
2021104385,2022104375,ハロルドテソーロ,2022
2021106517,2018101927,カナザワクリステル,2018
2021106837,2022106824,グランツローゼ,2022
2021107260,,,
2022102857,2024101833,クリスタルアイの2024,2024
2022103071,2021103086,エムティワルツ,2021
2022103315,2023106589,パンジー,2023
2022106427,2023106123,ウメボシ,2023
2019100684,2020105672,グランラウディー,2020
2019100763,,Bernadreamy,2014
2019101300,2020101262,エコロレジーナ,2020
2019101666,2017100424,ララサンパティック,2017
2019103199,2007106468,ジョーパフューム,2007
2019103216,2012102483,トミケンウユムル,2012
2020100688,2021100690,カズトシクン,2021
2020100958,2014104024,アスタークライ,2014
2020103229,2021103921,スマートレガリア,2021
2020104300,2021103929,シントーキリンジ,2021
2020104674,2022104323,アイルトンバローズ,2022
2020105568,2014103204,ニーマルジット,2014
2020105735,2021106758,ミグラテール,2021
2020106537,2021102870,オリジナルレイザー,2021
2020110001,2022104350,ミスターロスカボス,2022
2020110072,,,
2021106767,2022106763,ロングトーン,2022
2021107270,2022107292,バブルギャラクシー,2022
2022100236,2019102624,ヒロノメダリスト,2019
2022100963,2023106639,キャスパン,2023
2022100998,2023100429,ジョービスコッティ,2023
2022104937,2024106491,ナスティアの2024,2024
2022104943,2021105683,ドレス,2021
2022105606,2021104641,アフリカンリリー,2021
2019103882,2020106704,ビリヤニ,2020
2020100126,2021100112,ダンツドール,2021
2020101715,,,
2020102438,2021104671,ミライハーモニー,2021
2020106151,2021102513,ミヤノキングリー,2021
2020110142,2023104199,ミスジェイド,2023
2021102049,,,
2021104166,2008100612,モアザンベストの2008,2008
2021106440,2020105420,カンタウッドテール,2020
2021106899,2023104526,フェスティヴハート,2023
2021106996,2022107013,ニシノフローレス,2022
2022100671,2023100125,ケンベテルギウス,2023
2022102606,2023101972,ジーティーバレンチ,2023
2018103898,2007100403,キャッスルミラ,2007
2019102594,2020100749,マッティーナ,2020
2020100327,2013104554,オスズ,2013
2020100690,2021100692,ジンチョウゲ,2021
2020102148,2021102042,クリノシャイニー,2021
2020103283,2021105444,セングンバンバ,2021
2020104356,2021104012,ルナプレス,2021
2020104916,2021104578,ダンツタロン,2021
2020105588,2021106590,ラシャンススウリ,2021
2021100290,2022100779,エーデルワイス,2022
2021101232,2024100268,ガンバランバ,2024
2021102045,2023101412,クリコバロー,2023
2021104447,2022104437,コルヴィーナ,2022
2021105385,2022104624,アロマフェリス,2022
2021107194,2024100864,ヴィゴール,2024
2021110118,,,
2019101505,,,
2019106022,2016105735,シゲルコハク,2016
2020100870,2021100876,オスカーブレイン,2021
2020101142,2019101188,ビービーアーチー,2019
2020101860,2019106853,ルリール,2019
2020102007,2021102280,デビッドテソーロ,2021
2020102381,2022102266,ハインズテソーロ,2022
2020102938,,Dalkala,2009
2020104876,2021104537,ギルトエッジ,2021
2020106388,2021102712,デクランシェ,2021
2020107009,2019104188,バトラーアルゴ,2019
2021101189,2019101196,パールドブルム,2019
2021101726,2022101732,パンジャタワー,2022
2021102456,2024105416,ハタノディアマンテの2024,2024
2021102627,2022102647,アクアプローヴァ,2022
2021102671,2019106843,エスプリバービー,2019
2021103435,2014102664,ハーモニーブラス,2014
2021105156,2018104709,ノットリグレット,2018
2021106036,2022106044,シスアール,2022
2021106366,2022102269,ラルフテソーロ,2022
2021107306,2023101535,プロローク,2023
2022100103,2021101021,ラフレーバー,2021
2022101148,2020102791,エスコフィオンの2020,2020
2022101744,2023106097,インパルスベラ,2023
2022102498,2023101922,ウィンドファクターの2023,2023
2022106431,2021106411,パッセアジル,2021
2022107196,,,
2019101438,2018100214,コウユーママママ,2018
2019102308,2011100104,エスティセレニティ,2011
2020100196,2019104327,ノーブルヴィーナスの2019,2019
2020100574,2021100580,ドナマギー,2021
2020101561,2019101627,テツジンサクラコ,2019
2020102777,2021104970,レッドクレメンス,2021
2021100699,2020100699,コウカンニッキ,2020
2021104847,2022105779,ハートオブザシーズ,2022
2021105180,2020102999,ムジークフェライン,2020
2021105189,2022105467,マピュース,2022
2021106528,2022106548,ギャビーズメファ,2022
2022103868,2019106091,シャーロットメファ,2019
2022105513,2024106032,ボーンスキルフルの2024,2024
2022105939,2023106559,メイショウトッド,2023
2019100560,2021106555,ヤマカツセレーヌの2021,2021
2019105535,,,
2019106897,2017106677,モンゲーカイザー,2017
2019107065,2020107171,ピックミー,2020
2020101063,2019101110,タッチオブクラスの2019,2019
2020103958,2015105471,ブルーオーキッド,2015
2020104069,2019105926,バナナスプリット,2019
2020106193,2010105151,ピンクストーン,2010
2020106195,2015106464,アースルナ,2015
2021100117,2018102559,グロリオーソ,2018
2021100380,2011102813,エフティコゼット,2011
2021100449,2023100380,ロードレイジング,2023
2021101948,2019102096,オースミアースの2019,2019
2021102148,2015102029,オオアナカモ,2015
2021103546,2017103326,ワッチーマシェリ,2017
2021103731,2022103757,ヨチヨチモンスター,2022
2021104522,2022104510,サンポウヨッシー,2022
2021109121,2022109120,アマノカグヤマ,2022
2022103177,2021103194,ナチュラルダイヤの2021,2021
2022103378,2012101167,パンジェンシーの2012,2012
2022104364,2023103133,ヴェントベローチェ,2023
2022106834,2023104495,オリコウエルドラド,2023
